battery_power,n_cores,ram,clock_speed,internal_memory,bluetooh,wifi,touch_screen,front_camera_resolution,primary_camera_resolution,mobile_depth,mobile_width,screen_height,screen_width,screen_resolution_height,screen_resolution_width,four_g,five_g,dual_sim,talk_time,price_level
1496,4,1927,1.9,38,1,1,0,13,14,0.1,126,17,4,501,506,0,0,1,6,1
995,4,609,1.3,10,0,0,1,0,3,0.5,104,13,3,258,1889,1,0,1,18,0
798,3,3593,0.5,2,0,0,1,7,6,0.8,148,14,8,497,627,0,0,1,3,2
1436,1,2644,2.8,33,0,0,1,3,8,0.1,86,7,2,127,620,0,1,0,11,2
1892,4,2172,0.7,47,1,1,1,5,10,0.4,110,17,14,1399,1564,1,0,0,3,2
536,3,3132,1.3,64,0,1,1,9,19,1.0,98,17,11,600,1211,1,1,1,7,3
733,7,984,0.6,63,1,1,0,0,10,0.3,105,17,4,950,1739,1,0,1,9,0
1464,6,1277,0.5,17,0,0,0,0,16,0.7,153,19,9,418,1341,1,1,0,19,1
1345,3,1322,3.0,38,1,0,0,7,11,0.1,162,9,2,512,1465,1,1,0,15,1
1979,3,411,2.9,19,1,1,1,0,9,1.0,176,8,2,1331,1532,1,1,1,2,0
1127,1,2048,3.0,57,0,1,1,4,13,0.8,163,11,15,928,1049,1,1,1,5,1
561,7,2974,2.8,57,0,1,0,2,6,0.1,179,13,5,426,865,1,0,1,19,2
1558,5,878,2.5,32,1,1,1,2,3,0.1,114,16,5,322,1385,1,1,0,17,0
1436,8,2736,2.5,42,0,0,1,0,1,0.9,124,12,5,1826,1836,1,1,1,19,3
1379,2,3426,1.1,36,0,1,1,5,7,0.8,200,5,4,538,1376,1,1,0,17,3
1834,4,318,2.4,28,1,0,0,8,9,0.2,166,11,4,315,1796,1,1,0,11,0
1724,2,3056,1.8,9,1,0,0,0,1,0.8,100,18,16,655,828,1,1,0,6,3
1802,5,1885,1.2,27,1,0,1,8,16,0.5,116,10,9,453,963,1,0,1,7,2
1149,6,3755,2.2,30,1,0,0,4,5,0.2,106,17,14,1617,1675,1,0,0,8,3
1577,5,2060,0.5,42,0,0,0,0,4,0.3,197,19,6,1045,1737,1,1,1,12,2
1992,1,3206,0.5,33,1,1,1,11,13,0.1,162,10,9,649,895,1,0,1,10,3
1162,4,2064,1.0,49,0,1,0,0,10,0.5,104,10,5,332,866,1,1,1,15,1
1963,2,714,1.0,34,1,1,0,16,17,0.1,157,18,2,1136,1813,1,1,0,2,1
930,6,2457,1.3,14,1,0,1,1,10,0.4,97,11,7,77,1025,1,1,1,17,1
1928,1,489,0.9,10,0,1,0,18,20,0.4,186,9,4,470,754,1,1,0,2,0
1191,6,824,0.8,46,0,0,0,6,9,0.8,89,19,18,42,807,1,1,0,7,0
1384,3,1221,2.8,60,1,1,0,15,18,0.1,82,18,12,983,1210,1,0,1,15,1
1369,1,3856,1.8,34,1,1,1,6,7,0.5,162,18,4,553,727,0,0,1,18,3
1020,4,3204,0.7,27,1,1,0,3,4,0.7,128,18,1,919,1482,1,1,1,9,3
1064,2,654,2.9,3,1,1,0,1,13,0.2,184,12,13,1175,1569,1,0,1,6,0
1576,3,3904,2.2,5,1,1,1,8,17,0.7,139,5,1,258,789,1,0,0,7,3
1028,1,1424,2.8,30,1,1,0,1,10,0.1,193,18,4,1801,1923,1,1,0,13,1
1449,6,2036,0.5,52,1,0,1,0,10,0.6,105,5,3,211,593,1,1,1,10,1
1048,2,1458,0.9,28,1,1,0,10,19,0.8,194,5,1,966,1975,1,1,0,15,1
1049,5,1022,2.2,63,1,0,0,9,17,0.5,135,11,3,199,1077,0,0,0,13,0
1524,4,2678,1.8,10,1,1,0,0,1,0.6,174,16,5,154,550,1,0,1,13,2
1655,3,3851,0.5,4,1,1,0,6,12,0.1,105,10,3,351,1348,1,1,0,12,0
1520,8,3826,2.2,33,1,1,1,5,18,0.5,177,14,9,151,1005,1,1,0,13,3
1812,7,3338,1.3,42,1,1,1,4,15,1.0,162,18,13,380,1550,1,1,1,11,3
544,5,1675,0.5,7,1,0,1,2,15,0.2,129,13,4,227,610,1,1,1,17,0
1403,8,1305,2.3,6,0,1,0,9,14,0.1,83,9,4,829,1247,1,1,0,9,3
1271,1,892,1.5,2,0,0,1,0,1,0.9,161,15,13,1260,1788,0,0,1,20,1
772,7,2819,1.1,39,0,0,1,12,14,0.8,81,17,15,1314,1854,1,0,1,3,3
1197,6,1797,1.3,20,0,1,1,3,7,0.5,149,19,5,649,1629,1,1,0,4,1
880,4,3006,1.7,6,0,0,0,2,19,0.6,198,6,4,632,660,1,0,0,3,2
1387,3,629,0.5,61,0,0,1,0,0,0.5,98,5,3,785,1151,1,1,0,11,0
1439,1,1790,0.9,20,0,1,0,12,17,0.8,147,19,12,626,932,1,1,0,15,1
657,2,1412,2.5,37,0,0,1,0,1,0.7,141,14,3,476,961,0,0,0,18,0
1068,5,3684,0.5,58,1,1,0,3,12,0.4,155,10,7,1486,1087,1,1,1,9,2
644,1,2382,1.3,30,1,1,0,7,16,0.5,114,9,0,1140,1654,1,1,1,19,2
553,7,1204,2.4,28,0,1,1,1,3,0.5,194,12,4,325,742,1,1,1,14,0
1288,2,3129,2.8,50,0,0,0,15,20,0.1,121,17,6,1177,1809,0,0,1,2,3
1872,3,1955,2.3,44,1,1,0,6,15,0.7,134,9,4,459,1259,1,0,0,15,2
1944,1,891,1.8,31,1,0,0,7,10,0.8,161,11,3,1111,1362,0,1,1,8,3
899,2,364,0.5,57,0,0,1,13,18,0.9,172,11,1,788,1331,1,1,1,7,0
1043,8,2438,2.7,29,0,0,0,9,17,0.2,121,5,3,887,893,1,0,0,8,0
671,1,2104,0.5,46,1,0,0,2,14,0.9,172,13,4,280,775,1,1,1,16,1
781,2,3801,1.3,14,1,0,1,1,17,0.2,88,17,10,173,607,1,0,1,9,3
1159,8,2495,2.7,28,0,1,1,13,18,0.2,80,10,0,378,751,1,1,0,9,2
1030,6,2858,1.6,58,0,1,1,3,20,0.5,82,6,2,1111,826,0,1,1,16,3
1659,7,545,2.5,58,1,1,1,2,18,0.1,96,13,0,304,739,1,0,0,9,0
892,1,1241,0.5,47,1,0,0,6,18,0.4,94,12,3,483,1782,1,1,0,12,1
745,8,2459,0.6,35,1,0,1,5,10,0.8,102,14,1,89,1538,1,0,1,16,1
1194,2,313,2.3,34,0,0,1,6,12,0.2,165,15,1,494,509,1,1,0,19,0
1796,4,1642,1.6,7,0,1,1,5,6,0.1,101,9,4,667,798,0,0,1,3,1
1766,8,2316,1.3,29,1,1,0,1,20,0.5,194,19,2,439,1306,0,0,0,6,2
972,4,1900,1.7,54,1,1,0,0,4,0.4,132,16,8,605,1310,1,1,0,19,1
1775,1,2343,1.5,9,1,1,0,3,12,0.1,163,11,13,1633,1869,1,0,0,14,3
1413,5,3826,0.5,51,1,0,0,5,11,0.3,170,7,5,449,517,0,0,1,2,3
1884,1,3619,2.1,43,0,1,1,7,18,0.8,185,14,8,451,819,1,1,1,7,3
1866,1,373,0.5,52,0,1,0,13,17,0.7,185,14,9,356,563,1,1,0,3,0
1588,5,2506,2.5,4,1,0,1,0,14,0.2,148,5,2,146,822,1,1,1,11,2
1210,5,1886,2.4,57,1,0,0,9,20,1.0,176,16,0,329,1039,1,1,1,17,1
1526,7,2227,2.1,23,0,0,1,1,8,0.2,117,18,10,718,751,1,1,0,3,2
1053,3,1339,2.9,42,0,1,0,7,17,0.9,174,6,0,665,1179,0,0,0,13,0
535,8,2674,0.5,54,1,0,0,8,15,0.5,145,14,8,710,939,1,1,1,10,2
1368,3,1210,2.1,4,0,0,1,0,2,0.7,97,19,15,302,1247,0,1,1,4,0
1623,7,1510,1.2,61,1,0,1,6,12,0.9,120,12,10,1568,1832,1,1,0,17,2
875,8,702,0.7,30,1,1,1,1,8,0.7,146,19,15,469,853,1,0,1,15,0
1537,4,2857,2.9,46,0,1,1,11,17,0.8,158,17,14,686,1305,1,1,0,2,3
1308,3,1824,1.9,61,0,1,0,0,7,0.7,194,17,2,541,1717,1,1,0,4,3
659,1,2513,0.5,40,0,0,1,10,14,0.3,200,10,8,546,740,1,1,0,20,3
1924,6,3646,2.6,59,0,1,0,0,0,0.9,136,10,9,1438,1923,1,1,0,16,3
1272,6,2235,2.5,22,1,0,0,0,8,0.9,133,19,4,605,669,1,0,1,4,1
947,2,2842,0.8,22,0,0,0,0,13,0.1,197,16,12,1176,1220,1,1,1,2,2
768,2,1145,0.5,19,0,1,0,0,1,0.9,159,19,1,637,991,0,0,1,7,0
1592,3,3771,0.6,33,1,1,1,0,2,0.5,89,6,3,750,1527,1,1,0,9,3
1266,7,398,2.6,18,1,0,1,1,2,0.6,124,16,1,1187,1595,1,0,0,19,0
1053,1,3086,0.8,45,1,1,1,7,12,0.3,103,17,6,594,1767,1,1,1,5,3
948,5,3499,2.3,22,0,1,1,14,20,0.1,173,11,7,257,1654,1,0,0,19,3
1481,3,2635,1.1,18,1,1,0,0,0,0.5,134,17,16,249,522,1,0,0,4,2
1260,7,3927,2.0,23,1,1,0,2,10,0.1,168,12,11,446,1832,1,1,1,10,2
768,1,952,0.9,56,1,1,0,16,20,0.1,113,19,3,418,515,1,1,0,16,0
582,3,2437,0.5,27,0,1,1,3,10,0.2,168,19,2,985,1420,1,0,1,2,2
1686,5,780,0.5,28,1,0,0,4,8,0.7,182,14,10,599,1073,1,0,1,18,0
1880,4,2968,0.5,7,0,0,1,0,1,0.6,104,9,0,890,1019,1,1,0,3,3
1793,3,670,0.5,51,1,0,0,2,17,0.1,107,16,3,8,1797,1,1,1,8,0
1156,3,1796,0.5,61,0,0,1,6,9,0.1,89,18,6,1214,1262,0,0,0,20,1
1512,2,701,0.7,54,0,1,0,1,2,0.4,84,7,3,56,1838,1,1,1,11,3
816,4,921,2.5,37,0,0,0,3,13,0.9,90,19,5,217,1623,1,0,1,19,0
1994,8,3622,1.5,46,0,1,0,2,7,0.5,146,7,0,501,1013,1,1,0,19,3
826,4,1998,0.6,62,0,0,0,3,19,0.7,187,17,4,778,1615,0,0,0,17,1
1225,2,2423,0.7,60,0,0,0,6,15,0.1,107,17,11,10,1567,1,0,1,6,2
1872,7,2962,0.5,41,1,1,1,1,10,0.6,197,12,9,327,1118,1,0,0,4,2
1367,2,299,2.9,56,0,0,1,4,6,0.8,176,6,2,36,642,0,0,0,10,0
1861,7,3064,1.1,57,1,0,1,4,18,0.5,148,7,5,1698,1877,1,1,0,4,1
644,2,3624,0.5,12,0,1,1,18,18,0.6,196,16,13,1649,1829,1,1,0,7,2
987,3,3963,1.3,61,0,0,0,0,6,0.1,107,9,9,581,1442,1,1,1,20,3
1611,1,3078,2.5,57,0,0,0,4,10,0.9,199,15,2,163,836,1,1,1,6,2
630,8,1212,2.0,14,0,0,0,9,13,0.5,180,12,8,66,1448,1,1,0,12,0
1780,4,2542,2.4,42,1,0,0,5,14,1.0,115,10,1,1187,1974,1,0,0,8,3
834,1,1591,0.5,27,0,0,1,2,16,0.2,123,11,9,1421,1463,1,1,0,20,1
1872,3,2419,1.9,35,1,0,0,2,17,0.5,111,15,5,674,1879,0,0,0,19,3
707,8,3838,2.1,44,0,1,0,2,9,0.8,131,9,2,495,574,1,0,1,7,3
1926,3,1214,2.6,33,1,0,1,1,2,0.4,172,16,1,982,1157,1,1,0,14,2
1220,5,2248,0.5,33,1,0,0,0,0,0.9,200,11,12,157,770,0,0,1,11,3
1163,2,2940,2.1,19,1,1,0,0,1,0.9,132,13,0,728,818,1,1,1,15,2
1786,4,3038,2.6,14,0,0,0,6,15,1.0,115,18,0,616,912,1,0,0,14,3
1563,7,3922,1.7,16,0,1,0,10,13,0.1,151,11,1,410,572,0,0,1,8,3
879,6,349,2.5,14,1,1,0,11,15,0.7,83,16,10,403,1105,1,1,0,2,0
866,5,315,0.5,46,0,1,1,5,1,0.9,179,12,11,692,1686,1,1,1,2,3
538,7,2215,1.1,25,0,1,1,0,7,0.3,163,9,3,455,537,1,1,1,17,1
1820,7,2481,1.4,51,1,0,0,5,10,0.9,163,11,9,202,1884,0,0,0,11,2
1254,2,530,2.1,2,1,0,1,3,13,0.8,193,10,3,1055,1294,1,1,1,4,0
890,8,751,2.2,36,1,0,0,4,18,0.5,198,14,3,919,1873,0,1,1,3,0
1561,3,1205,1.6,27,1,0,1,1,10,0.8,174,12,7,662,874,1,1,1,3,1
924,8,1620,0.5,47,0,0,0,0,6,0.3,167,17,15,108,1813,1,1,1,12,1
513,4,1343,0.5,44,1,0,1,6,12,0.1,186,5,1,619,867,1,1,0,9,0
955,4,1974,0.5,2,1,0,1,2,10,0.6,155,14,1,428,1254,1,0,0,18,1
1986,8,1614,0.5,51,0,1,1,3,20,0.1,165,17,12,282,1358,1,1,1,3,1
1122,7,1456,0.5,40,0,0,1,0,14,0.3,156,9,3,675,1163,1,1,0,20,1
1678,3,278,2.1,64,0,0,1,3,11,0.9,134,19,0,436,536,1,1,0,10,0
680,2,3845,2.4,34,1,1,1,13,17,0.4,157,15,1,686,1418,1,1,0,4,3
769,8,1877,1.2,21,1,1,0,15,4,0.1,131,18,7,105,1454,0,0,0,11,1
1674,3,3366,1.9,7,0,0,1,13,17,0.8,81,18,8,651,1291,1,1,0,11,3
1489,1,776,2.4,32,0,0,0,8,16,0.6,200,7,6,172,812,0,0,1,8,0
1188,2,2896,1.4,9,1,1,0,0,0,0.6,114,12,11,1339,1558,1,1,1,16,3
731,8,1774,0.5,28,1,0,0,0,0,0.5,130,12,8,424,1032,1,1,1,10,1
1068,7,2574,1.0,38,0,1,1,4,10,0.1,138,12,4,229,1886,1,1,1,14,2
737,4,2951,2.4,49,1,0,1,7,16,0.6,193,7,0,781,1463,0,0,1,10,2
1371,4,3034,0.5,56,0,0,1,4,19,0.5,148,13,6,471,1105,1,0,0,8,2
990,7,905,3.0,19,1,0,1,9,16,0.8,160,15,3,90,1614,0,1,0,20,2
1973,4,1993,1.6,39,0,0,0,5,6,0.8,152,9,0,792,1181,1,1,1,5,2
643,6,1417,0.7,23,1,0,0,3,13,0.7,156,13,6,314,1400,1,1,1,2,1
1662,4,3760,0.5,61,0,1,1,0,13,0.8,126,9,5,32,1509,1,1,0,13,3
601,4,2651,1.7,6,1,1,0,3,11,0.8,169,14,8,818,1827,1,1,1,9,2
1063,7,411,2.2,32,0,1,1,3,2,0.6,176,19,13,683,1663,1,1,0,9,0
1270,5,3299,1.4,58,0,1,0,0,1,0.5,104,6,4,1512,891,0,0,1,16,3
1729,1,1519,2.1,12,1,1,0,2,6,0.9,186,9,4,461,1540,1,0,1,5,1
662,1,2125,0.5,20,0,1,1,5,10,0.8,138,17,15,1001,1224,0,0,0,15,1
581,2,354,0.6,56,0,1,1,5,10,0.2,180,10,4,523,565,1,1,0,13,0
586,2,3646,0.5,45,0,1,0,1,5,0.3,188,8,4,1226,1389,0,0,1,6,3
1522,6,3767,2.2,21,0,1,0,4,11,0.7,162,15,9,533,1696,0,0,0,16,3
955,4,3142,0.6,54,0,1,1,4,16,0.3,198,19,3,1692,1902,0,0,0,17,3
1369,1,3206,2.9,60,1,0,0,3,18,0.6,162,15,15,1451,1469,0,0,1,4,3
1218,3,398,1.8,14,0,0,0,1,4,0.5,147,17,0,229,616,1,1,1,5,0
1507,4,2764,0.9,22,1,0,0,0,0,0.4,173,15,3,682,888,1,1,1,5,1
1068,7,1803,2.0,37,0,0,0,1,13,0.9,184,5,4,186,1998,1,1,1,7,1
1190,6,624,2.2,47,1,1,1,9,10,0.3,186,9,3,1417,1441,1,0,1,19,0
1015,3,2293,0.8,12,1,0,1,5,14,0.5,102,5,1,335,679,0,0,0,2,1
574,2,1167,3.0,30,1,0,0,1,3,0.9,126,5,3,94,1334,1,1,0,19,0
626,3,1138,1.2,13,1,0,1,5,0,0.7,164,9,8,130,998,0,0,1,10,0
984,3,841,1.9,13,0,0,0,4,20,0.8,140,18,3,264,654,1,1,1,16,0
1550,3,1904,1.7,35,0,1,1,3,10,0.3,83,12,8,663,519,1,1,0,13,1
1075,1,3927,0.5,11,0,0,0,2,16,0.2,122,8,3,271,1769,1,0,1,7,3
1342,2,2746,1.0,31,0,0,1,0,1,0.2,179,15,5,991,1638,1,1,1,10,3
635,5,2083,1.5,53,0,1,1,13,16,0.5,105,5,15,240,1414,1,0,1,20,2
1279,6,1150,2.5,7,1,0,0,5,6,0.5,105,7,2,560,1633,1,1,0,7,1
1872,6,959,2.4,32,1,0,1,1,20,0.9,88,12,2,48,1012,0,0,0,6,0
1172,4,429,3.0,41,0,1,0,0,3,0.3,200,9,10,902,1090,1,1,0,14,0
1039,8,2500,2.6,47,0,0,1,8,9,0.2,194,18,12,384,1878,1,0,1,15,1
535,8,524,1.9,24,0,0,0,5,19,0.2,190,9,3,398,1775,0,0,0,4,0
1406,3,3915,0.5,34,0,1,0,2,5,0.8,98,9,8,1017,1366,1,1,1,2,3
888,2,3407,2.6,33,0,0,0,2,17,0.4,198,12,1,327,1683,1,1,1,20,3
1563,8,3660,2.4,24,0,0,1,0,2,0.2,170,7,6,142,881,0,0,0,18,3
1749,1,2195,0.5,49,1,1,0,7,8,0.8,178,5,4,470,775,1,1,1,4,2
1358,3,440,1.7,60,0,0,0,0,1,0.6,147,14,10,889,1635,1,0,0,13,0
1472,6,985,2.8,36,0,0,1,1,10,0.5,130,12,11,1452,1744,1,0,1,7,1
676,1,2064,1.4,39,0,0,1,1,5,0.2,84,13,13,864,1011,1,1,1,6,1
1510,2,887,2.5,47,1,0,0,11,13,0.7,138,18,6,118,1170,0,0,1,5,0
821,3,3185,1.8,54,0,0,0,5,9,0.1,109,8,4,253,1786,1,0,1,15,2
825,2,3278,0.5,23,0,1,0,3,0,0.3,111,8,10,206,1917,1,1,1,8,3
1103,5,1837,1.0,49,0,1,1,6,11,0.7,111,8,7,990,1486,1,0,1,16,1
685,6,1223,2.7,17,0,1,0,7,20,0.3,174,8,0,725,870,1,0,0,18,0
1546,1,3521,0.5,6,1,0,0,3,4,0.2,101,15,11,91,1317,1,1,1,9,3
618,6,2574,2.2,63,1,0,1,0,20,0.9,88,14,13,853,645,1,0,1,5,2
1035,3,3548,2.7,40,1,1,1,0,15,0.2,157,19,3,757,1293,0,0,0,5,3
1432,3,325,2.5,49,1,0,0,13,17,0.1,99,9,1,284,519,0,1,0,6,0
1897,2,412,1.9,54,1,0,0,2,7,0.3,154,17,11,630,738,1,1,0,2,0
1190,5,3487,0.5,37,0,1,0,0,1,0.2,93,13,11,1399,1646,0,0,1,9,3
1137,3,3616,1.0,7,1,1,1,18,19,1.0,196,13,5,942,1179,1,0,0,12,3
1330,1,2678,1.8,40,1,1,1,1,5,0.5,177,9,4,194,892,1,0,1,14,2
1113,1,277,0.6,25,0,1,0,0,10,0.3,145,11,2,1047,1312,1,0,1,12,0
1583,7,1704,2.1,14,1,1,0,11,16,0.7,148,17,13,942,1651,1,0,1,2,2
1216,3,2268,3.0,47,0,1,1,4,7,0.4,199,13,5,1852,1967,0,0,0,4,2
1265,5,1362,0.8,49,1,1,0,1,20,0.7,148,11,0,690,836,0,0,0,12,1
1735,2,2392,1.8,34,0,1,0,16,17,0.1,140,17,15,149,876,1,0,1,19,2
569,1,2651,2.5,41,1,0,0,0,1,0.3,124,17,7,388,605,0,0,1,4,1
1983,6,2775,0.5,43,1,1,1,3,10,1.0,87,9,4,349,676,0,0,1,3,2
1333,7,3442,1.4,59,0,0,1,3,5,0.7,183,18,16,394,1301,1,1,0,5,3
709,7,2440,2.9,30,0,0,1,3,8,0.7,112,8,5,1021,1702,1,0,1,10,2
831,6,1075,2.4,55,0,0,1,10,12,0.5,86,12,11,172,1239,1,0,0,3,0
615,6,2769,2.5,10,0,0,0,0,9,0.8,131,14,8,1216,588,1,0,0,11,2
581,1,2195,1.7,45,1,1,0,6,9,0.1,118,15,1,1315,1208,1,0,1,14,3
832,5,447,1.6,34,0,0,1,1,5,0.3,108,15,13,311,1294,1,1,1,12,0
801,4,1617,2.2,63,1,1,0,2,4,0.1,98,9,4,398,879,0,0,1,19,1
1429,5,1817,0.6,42,0,0,0,8,9,0.9,151,6,1,670,1552,1,0,0,16,1
1362,7,995,1.1,25,0,0,1,3,9,0.8,131,7,6,553,1505,0,0,0,8,0
972,8,3925,1.3,44,1,0,1,3,10,0.8,82,7,6,297,589,0,0,1,7,3
1405,4,2376,1.7,8,0,0,1,0,7,0.3,107,19,6,284,1036,0,0,0,11,2
1234,4,3351,1.1,17,1,1,0,8,15,0.9,174,12,17,209,725,0,1,1,10,2
1671,8,815,1.6,2,0,1,1,13,18,0.7,179,13,6,675,1263,1,0,1,10,0
1689,4,297,0.5,52,0,0,1,7,20,0.1,85,13,1,1430,1747,0,0,0,5,0
816,1,3851,3.0,9,0,1,0,2,3,0.1,117,10,3,1196,1651,1,0,1,14,3
1206,3,891,3.0,50,0,1,0,10,13,0.6,124,7,1,1581,1713,1,1,1,4,2
1126,6,2050,2.4,10,1,1,1,2,3,0.4,160,7,6,1223,1611,1,1,0,12,2
1002,2,814,0.5,35,0,1,0,0,4,0.3,83,16,5,1345,1210,1,1,1,19,1
1445,7,1441,2.4,20,1,1,1,7,15,0.4,173,7,4,1273,1345,1,1,1,13,1
695,7,1667,0.6,39,1,0,0,3,14,0.2,150,10,5,1122,1746,1,0,0,12,1
1240,7,3104,1.4,41,0,0,0,0,9,0.8,80,12,3,1331,1388,0,0,0,10,2
659,3,2044,2.7,6,0,1,1,6,11,0.4,189,15,5,1054,1929,1,0,0,2,1
1715,4,504,1.7,39,0,1,1,6,18,0.3,164,14,4,209,947,1,1,1,10,0
615,2,1906,2.2,58,1,0,0,7,4,0.5,130,15,5,730,1958,1,0,1,5,1
794,3,668,0.5,2,1,0,1,0,14,0.8,106,13,2,1222,1890,0,1,0,15,0
868,4,1519,0.9,5,1,1,0,5,7,0.4,137,13,0,40,1311,0,0,0,2,0
1638,1,2299,1.0,2,0,1,1,6,11,0.2,189,19,9,440,563,1,0,0,9,2
1528,5,1282,1.8,55,1,1,1,3,6,0.8,129,11,9,454,1762,1,1,1,11,1
1724,3,2822,2.0,57,0,0,1,2,5,0.5,177,19,3,1605,1924,1,1,1,16,3
823,5,3894,1.0,49,1,0,1,9,16,0.2,130,13,10,1180,1350,1,1,1,9,3
1461,7,3799,2.4,40,0,0,0,3,4,0.5,141,16,1,1265,1298,1,1,1,4,3
1910,2,309,1.7,34,1,1,0,0,0,0.6,115,8,4,985,1284,0,0,0,10,0
1741,4,2248,2.3,7,1,0,0,0,15,0.1,126,16,8,1140,1232,1,1,0,13,2
843,5,1853,0.5,16,0,0,1,0,17,0.1,194,17,14,193,1508,1,1,0,12,1
827,6,2367,0.6,35,1,1,0,9,17,0.2,87,5,3,23,826,1,1,1,15,1
1660,1,1531,2.8,7,0,0,0,4,6,0.8,184,12,0,76,1165,0,0,1,7,1
1402,5,3803,2.2,53,1,1,0,3,11,0.5,169,6,12,455,651,1,1,0,10,1
1504,4,1788,1.9,25,0,1,0,7,9,0.3,152,13,11,395,1853,1,1,1,13,1
1259,2,340,1.2,13,1,1,1,3,0,0.5,97,17,13,1210,1989,0,0,1,3,0
1980,1,3865,0.5,29,0,0,0,2,13,0.8,177,12,10,312,1910,1,1,1,18,3
1569,3,3333,1.8,18,1,1,0,4,5,0.7,138,17,15,398,699,0,1,0,7,3
618,5,1457,1.3,61,0,1,0,13,20,0.1,194,14,11,724,1127,1,0,1,20,0
733,7,1403,2.1,7,0,0,1,5,10,0.2,174,10,0,403,1409,1,1,1,12,0
1494,5,1208,2.4,53,0,1,1,6,17,0.9,139,15,13,944,1003,1,1,0,17,1
865,4,3494,2.9,16,0,1,0,5,10,0.1,147,13,13,21,1009,0,0,0,14,3
1128,1,587,1.4,53,0,0,1,16,14,0.8,84,14,0,609,1370,1,0,0,12,3
1976,4,2470,2.6,45,1,0,0,6,19,1.0,136,11,4,652,1416,0,0,1,7,3
1554,5,509,2.7,47,1,0,0,8,12,0.9,114,12,2,319,1367,1,1,1,15,0
1497,8,3696,0.9,59,1,1,0,4,20,0.1,153,10,17,98,1657,0,1,1,3,3
635,1,1503,0.5,27,1,1,0,5,1,0.1,146,9,2,227,1409,1,1,1,12,3
652,3,586,1.9,58,0,0,0,1,2,0.3,142,15,12,805,781,0,0,1,9,0
1514,3,1037,1.4,12,1,1,0,3,4,0.6,138,15,3,306,538,1,1,0,15,0
1139,2,1850,0.9,57,0,0,0,6,0,0.4,101,9,4,742,999,1,1,1,8,1
1165,6,764,2.4,41,1,0,0,11,12,0.2,178,19,12,564,831,1,0,0,15,0
1066,7,468,0.6,7,0,0,1,2,18,0.9,114,19,13,1242,1571,1,1,0,6,0
1678,1,574,3.0,7,1,1,0,11,14,0.6,192,5,3,418,1763,1,0,1,14,0
1993,8,2437,0.5,27,1,0,0,10,11,0.3,147,14,0,150,510,1,1,0,9,2
614,8,1930,2.9,24,1,1,0,1,6,0.2,94,13,12,1201,603,1,0,1,4,1
1402,7,347,0.6,46,1,1,0,3,12,0.3,87,17,0,1081,1767,1,0,1,12,0
1001,3,3654,2.8,40,0,1,1,1,7,0.2,117,13,9,922,1836,1,0,1,10,3
1109,1,2821,2.1,34,0,1,0,1,4,0.1,173,13,5,165,1103,1,0,0,17,2
1065,5,1193,2.8,21,1,1,0,0,9,0.1,102,16,7,760,1294,1,1,1,20,1
1043,3,912,1.4,49,0,0,0,7,8,0.1,111,11,5,716,1626,0,0,0,6,0
1396,4,2694,0.6,37,1,1,0,0,15,0.7,134,18,3,560,1177,0,0,0,19,2
1945,6,3322,1.2,26,0,1,0,3,5,0.7,112,18,7,1064,1540,0,0,0,20,3
1526,3,282,2.2,19,1,1,1,4,16,1.0,161,7,9,209,974,1,1,1,17,0
1697,1,3701,0.7,34,1,0,1,1,3,0.1,95,15,9,236,1264,1,1,0,8,3
1902,4,940,0.5,13,0,0,1,10,11,0.2,155,14,10,766,877,1,0,0,15,1
574,6,908,1.3,5,1,1,1,5,13,0.7,141,16,14,1112,979,1,0,1,20,3
1659,1,3255,2.8,16,0,1,0,5,20,0.6,89,19,14,819,902,0,0,0,9,3
742,3,1344,1.3,46,0,0,0,9,14,0.8,135,14,12,457,652,1,1,1,15,2
962,1,1491,1.0,2,0,0,0,14,20,0.9,125,16,2,1618,1916,1,0,1,14,1
1049,6,433,0.6,2,0,0,0,8,10,0.3,172,10,7,39,1564,1,1,1,6,0
1509,6,1540,0.6,50,0,1,1,5,8,0.3,144,12,3,271,1684,1,0,1,3,1
1315,7,3278,2.6,64,1,0,0,7,16,0.8,128,6,3,59,575,0,0,0,13,2
1092,3,737,0.5,11,1,0,1,10,14,0.5,167,14,4,468,571,0,0,1,11,0
1444,5,2540,0.6,48,0,1,1,2,17,0.7,133,15,16,1092,1554,0,0,0,5,3
1949,5,2478,1.3,23,0,0,0,0,1,0.1,101,14,8,839,1136,1,0,1,20,3
1893,2,3822,2.1,64,1,1,1,8,11,0.2,134,8,3,637,1163,1,0,0,18,3
667,1,2528,2.6,8,0,0,1,3,7,0.8,185,11,8,1015,1947,0,0,1,8,2
1008,3,3941,0.8,61,1,0,0,11,15,1.0,114,10,3,1135,1748,1,0,1,9,1
947,2,2915,0.5,51,1,1,1,1,15,0.1,144,17,1,193,887,1,1,0,6,2
1072,8,2715,2.2,19,1,0,1,6,16,0.4,114,15,9,380,877,0,0,1,16,2
867,4,2157,1.5,57,1,0,0,0,0,0.1,159,8,6,289,724,1,1,0,18,1
1927,8,2916,0.9,11,0,0,1,3,9,0.4,190,19,5,151,1651,0,0,1,18,3
1184,2,1780,1.9,11,0,1,0,0,15,0.6,188,12,10,688,1638,1,1,1,2,1
1918,1,1717,1.7,46,0,1,1,2,10,0.6,110,7,1,1170,1543,1,0,0,16,2
1564,2,3376,1.5,42,0,0,1,1,7,0.8,108,7,0,1619,1962,1,0,1,7,3
